market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
KRW-BTC,2018-08-20,2018-08-20T09:00:00,7432000.0,7469000.0,7244000.0,7255000.0,1534809605114,30970843739.75834,4187.21791451,7431000.0,-176000.0,-0.0236845647
KRW-BTC,2018-08-21,2018-08-21T09:00:00,7255000.0,7430000.0,7240000.0,7375000.0,1534871313754,22288720074.33495,3037.60961801,7255000.0,120000.0,0.016540317
KRW-BTC,2018-08-22,2018-08-22T09:00:00,7375000.0,7751000.0,7187000.0,7289000.0,1534896000000,57175275723.90914,7591.8134609,7375000.0,-86000.0,-0.0116610169
KRW-BTC,2018-08-23,2018-08-23T09:00:00,7286000.0,7500000.0,7285000.0,7439000.0,1534982400000,26955047058.1944,3662.1835859,7289000.0,150000.0,0.0205789546
KRW-BTC,2018-08-24,2018-08-24T09:00:00,7440000.0,7593000.0,7368000.0,7561000.0,1535068800000,27968267658.12201,3754.38179566,7439000.0,122000.0,0.0164000538
KRW-BTC,2018-08-25,2018-08-25T09:00:00,7564000.0,7683000.0,7521000.0,7604000.0,1535241600079,26486222593.9864,3491.70337305,7561000.0,43000.0,0.0056870784
KRW-BTC,2018-08-26,2018-08-26T09:00:00,7604000.0,7637000.0,7450000.0,7547000.0,1535327969127,21280969843.32656,2824.38421929,7604000.0,-57000.0,-0.0074960547
KRW-BTC,2018-08-27,2018-08-27T09:00:00,7547000.0,7725000.0,7490000.0,7688000.0,1535414399590,31245125577.7761,4134.98191712,7547000.0,141000.0,0.0186829204
KRW-BTC,2018-08-28,2018-08-28T09:00:00,7688000.0,7886000.0,7654000.0,7839000.0,1535500797224,38693273429.00857,4988.81989282,7688000.0,151000.0,0.019640999
KRW-BTC,2018-08-29,2018-08-29T09:00:00,7838000.0,7938000.0,7723000.0,7825000.0,1535500800000,38559027707.80889,4912.14169962,7839000.0,-14000.0,-0.0017859421
KRW-BTC,2018-08-30,2018-08-30T09:00:00,7825000.0,7910000.0,7672000.0,7856000.0,1535673596460,37319319426.02783,4799.95478085,7825000.0,31000.0,0.0039616613
KRW-BTC,2018-08-31,2018-08-31T09:00:00,7844000.0,7915000.0,7749000.0,7865000.0,1535759997980,36718712180.54884,4687.30105795,7856000.0,9000.0,0.0011456212
KRW-BTC,2018-09-01,2018-09-01T09:00:00,7865000.0,8009000.0,7844000.0,8001000.0,1535760000000,34375386341.20901,4338.01207477,7865000.0,136000.0,0.0172917991
KRW-BTC,2018-09-02,2018-09-02T09:00:00,8000000.0,8169000.0,7932000.0,8113000.0,1535846400000,35986068849.0965,4460.52710093,8001000.0,112000.0,0.0139982502
KRW-BTC,2018-09-03,2018-09-03T09:00:00,8114000.0,8160000.0,8043000.0,8125000.0,1535932800000,25904388274.55882,3198.85155079,8113000.0,12000.0,0.0014791076
KRW-BTC,2018-09-04,2018-09-04T09:00:00,8116000.0,8279000.0,8111000.0,8271000.0,1536019200000,31253351748.15389,3811.85788263,8125000.0,146000.0,0.0179692308
KRW-BTC,2018-09-05,2018-09-05T09:00:00,8271000.0,8333000.0,7687000.0,7699000.0,1536105600000,62459759557.79113,7761.44133104,8271000.0,-572000.0,-0.0691572966
KRW-BTC,2018-09-06,2018-09-06T09:00:00,7698000.0,7718000.0,7264000.0,7523000.0,1536192000000,57708418700.40115,7776.42498652,7699000.0,-176000.0,-0.0228601117
KRW-BTC,2018-09-07,2018-09-07T09:00:00,7522000.0,7543000.0,7292000.0,7382000.0,1536278400000,31207926938.16083,4198.8008613,7523000.0,-141000.0,-0.0187425229
KRW-BTC,2018-09-08,2018-09-08T09:00:00,7391000.0,7439000.0,7110000.0,7206000.0,1536364800000,21083974349.89717,2881.52639575,7382000.0,-176000.0,-0.0238417773
KRW-BTC,2018-09-09,2018-09-09T09:00:00,7206000.0,7437000.0,7131000.0,7232000.0,1536451200000,24219366134.95087,3330.24379869,7206000.0,26000.0,0.0036081044
KRW-BTC,2018-09-10,2018-09-10T09:00:00,7232000.0,7348000.0,7198000.0,7274000.0,1536537600000,22419048457.83869,3089.33223454,7232000.0,42000.0,0.0058075221
KRW-BTC,2018-09-11,2018-09-11T09:00:00,7275000.0,7350000.0,7126000.0,7239000.0,1536624000000,24572480949.58474,3392.11803014,7274000.0,-35000.0,-0.004811658
KRW-BTC,2018-09-12,2018-09-12T09:00:00,7242000.0,7289000.0,7155000.0,7234000.0,1536710400000,28833461619.81044,3994.11931681,7239000.0,-5000.0,-0.0006907031
KRW-BTC,2018-09-13,2018-09-13T09:00:00,7238000.0,7399000.0,7233000.0,7355000.0,1536883197396,29538754836.37971,4029.70108465,7234000.0,121000.0,0.016726569
KRW-BTC,2018-09-14,2018-09-14T09:00:00,7355000.0,7504000.0,7261000.0,7359000.0,1536883200000,32402972263.27593,4397.95749188,7355000.0,4000.0,0.0005438477
KRW-BTC,2018-09-15,2018-09-15T09:00:00,7361000.0,7397000.0,7320000.0,7363000.0,1537055999613,16251306528.37896,2206.71646834,7359000.0,4000.0,0.0005435521
KRW-BTC,2018-09-16,2018-09-16T09:00:00,7365000.0,7386000.0,7250000.0,7356000.0,1537142399222,21546431123.47827,2939.07928986,7363000.0,-7000.0,-0.0009506994
KRW-BTC,2018-09-17,2018-09-17T09:00:00,7356000.0,7373000.0,7128000.0,7191000.0,1537142400000,32986348073.76501,4535.64958686,7356000.0,-165000.0,-0.0224306688
KRW-BTC,2018-09-18,2018-09-18T09:00:00,7192000.0,7283000.0,7134000.0,7234000.0,1537228800000,29178284487.21652,4053.11354921,7191000.0,43000.0,0.0059796968
KRW-BTC,2018-09-19,2018-09-19T09:00:00,7234000.0,7388000.0,7010000.0,7245000.0,1537401600089,31042943583.09574,4306.69728981,7234000.0,11000.0,0.0015205972
KRW-BTC,2018-09-20,2018-09-20T09:00:00,7250000.0,7364000.0,7190000.0,7311000.0,1537401600000,33174326631.62673,4570.14222037,7245000.0,66000.0,0.0091097308
KRW-BTC,2018-09-21,2018-09-21T09:00:00,7311000.0,7596000.0,7287000.0,7537000.0,1537488000000,71329466429.49927,9545.78162275,7311000.0,226000.0,0.0309123239
KRW-BTC,2018-09-22,2018-09-22T09:00:00,7537000.0,7636000.0,7425000.0,7540000.0,1537574400000,36611321982.49284,4866.23755949,7539000.0,1000.0,0.0001326436
KRW-BTC,2018-09-23,2018-09-23T09:00:00,7539000.0,7600000.0,7450000.0,7500000.0,1537747190563,31738538695.06925,4216.92509274,7540000.0,-40000.0,-0.0053050398
KRW-BTC,2018-09-24,2018-09-24T09:00:00,7500000.0,7547000.0,7407000.0,7430000.0,1537747200000,22738698842.47596,3046.33250681,7500000.0,-70000.0,-0.0093333333
KRW-BTC,2018-09-25,2018-09-25T09:00:00,7428000.0,7439000.0,7241000.0,7299000.0,1537833600000,34503898776.90172,4725.14731707,7430000.0,-131000.0,-0.0176312248
KRW-BTC,2018-09-26,2018-09-26T09:00:00,7299000.0,7392000.0,7259000.0,7300000.0,1537920000000,28697315885.20068,3921.98120692,7299000.0,1000.0,0.0001370051
KRW-BTC,2018-09-27,2018-09-27T09:00:00,7300000.0,7490000.0,7261000.0,7447000.0,1538092799947,29562427626.61729,4027.10107711,7300000.0,147000.0,0.0201369863
KRW-BTC,2018-09-28,2018-09-28T09:00:00,7447000.0,7551000.0,7339000.0,7408000.0,1538179198171,40311237728.94514,5408.47953602,7447000.0,-39000.0,-0.0052370082
KRW-BTC,2018-09-29,2018-09-29T09:00:00,7408000.0,7410000.0,7280000.0,7360000.0,1538265599760,23817952485.32884,3246.00594677,7408000.0,-48000.0,-0.0064794816
KRW-BTC,2018-09-30,2018-09-30T09:00:00,7360000.0,7418000.0,7327000.0,7393000.0,1538351998003,23299373206.16943,3162.07598214,7360000.0,33000.0,0.0044836957
KRW-BTC,2018-10-01,2018-10-01T09:00:00,7394000.0,7449000.0,7280000.0,7375000.0,1538438378231,31921258985.45116,4331.49181371,7393000.0,-18000.0,-0.0024347356
KRW-BTC,2018-10-02,2018-10-02T09:00:00,7374000.0,7414000.0,7337000.0,7369000.0,1538524800059,26011699053.6188,3525.16031441,7375000.0,-6000.0,-0.0008135593
KRW-BTC,2018-10-03,2018-10-03T09:00:00,7369000.0,7393000.0,7299000.0,7386000.0,1538611189224,22451100875.946,3057.96001967,7369000.0,17000.0,0.0023069616
KRW-BTC,2018-10-04,2018-10-04T09:00:00,7385000.0,7499000.0,7362000.0,7481000.0,1538697587034,25090339901.40923,3366.9757101,7386000.0,95000.0,0.0128621717
KRW-BTC,2018-10-05,2018-10-05T09:00:00,7481000.0,7545000.0,7410000.0,7503000.0,1538783997175,29024391002.34309,3891.95335424,7481000.0,22000.0,0.0029407833
KRW-BTC,2018-10-06,2018-10-06T09:00:00,7502000.0,7509000.0,7438000.0,7485000.0,1538870390792,16410447472.91659,2194.14874573,7503000.0,-18000.0,-0.0023990404
KRW-BTC,2018-10-07,2018-10-07T09:00:00,7484000.0,7513000.0,7424000.0,7482000.0,1538956799221,14211705821.2496,1904.00188064,7485000.0,-3000.0,-0.0004008016
KRW-BTC,2018-10-08,2018-10-08T09:00:00,7483000.0,7589000.0,7461000.0,7542000.0,1539043140000,25492080041.81498,3391.80918903,7482000.0,60000.0,0.0080192462
KRW-BTC,2018-10-09,2018-10-09T09:00:00,7541000.0,7550000.0,7484000.0,7527000.0,1539129598339,16145607713.03003,2147.42528494,7542000.0,-15000.0,-0.0019888624
KRW-BTC,2018-10-10,2018-10-10T09:00:00,7527000.0,7530000.0,7380000.0,7472000.0,1539216000294,32880503263.60822,4412.34394843,7527000.0,-55000.0,-0.007307028
KRW-BTC,2018-10-11,2018-10-11T09:00:00,7472000.0,7480000.0,7150000.0,7187000.0,1539302399091,54997705332.46352,7579.91610222,7472000.0,-285000.0,-0.0381423983
KRW-BTC,2018-10-12,2018-10-12T09:00:00,7195000.0,7300000.0,7155000.0,7183000.0,1539388740000,34953411427.05833,4836.81145319,7187000.0,-4000.0,-0.0005565605
KRW-BTC,2018-10-13,2018-10-13T09:00:00,7180000.0,7211000.0,7159000.0,7189000.0,1539475140000,13298596555.8646,1850.50448252,7183000.0,6000.0,0.0008353056
KRW-BTC,2018-10-14,2018-10-14T09:00:00,7190000.0,7263000.0,7182000.0,7198000.0,1539561590379,16669464824.60389,2310.3333017,7189000.0,9000.0,0.0012519126
KRW-BTC,2018-10-15,2018-10-15T09:00:00,7200000.0,7905000.0,7165000.0,7413000.0,1539648000304,90107430327.14738,11984.6857021,7198000.0,215000.0,0.0298694082
KRW-BTC,2018-10-16,2018-10-16T09:00:00,7416000.0,7465000.0,7312000.0,7352000.0,1539734399000,24763329152.45943,3356.42495081,7413000.0,-61000.0,-0.0082287873
KRW-BTC,2018-10-17,2018-10-17T09:00:00,7352000.0,7380000.0,7280000.0,7327000.0,1539820799922,21967509196.6327,2999.20011723,7352000.0,-25000.0,-0.0034004353
KRW-BTC,2018-10-18,2018-10-18T09:00:00,7327000.0,7390000.0,7311000.0,7343000.0,1539907198495,19859287539.32475,2703.41651159,7327000.0,16000.0,0.0021837041
KRW-BTC,2018-10-19,2018-10-19T09:00:00,7343000.0,7364000.0,7281000.0,7291000.0,1539993599314,20483702337.38526,2800.77612068,7343000.0,-52000.0,-0.0070815743
KRW-BTC,2018-10-20,2018-10-20T09:00:00,7291000.0,7317000.0,7265000.0,7302000.0,1540079998207,14358799866.93087,1970.0429939,7291000.0,11000.0,0.0015087094
KRW-BTC,2018-10-21,2018-10-21T09:00:00,7302000.0,7350000.0,7297000.0,7311000.0,1540166388634,13434970475.60574,1836.45337649,7302000.0,9000.0,0.001232539
KRW-BTC,2018-10-22,2018-10-22T09:00:00,7310000.0,7322000.0,7271000.0,7297000.0,1540252795506,21562049643.55865,2953.97307214,7311000.0,-14000.0,-0.0019149227
KRW-BTC,2018-10-23,2018-10-23T09:00:00,7297000.0,7318000.0,7251000.0,7270000.0,1540339199920,21946880516.14418,3011.57930571,7297000.0,-27000.0,-0.0037001507
KRW-BTC,2018-10-24,2018-10-24T09:00:00,7270000.0,7323000.0,7261000.0,7296000.0,1540425598404,26251383586.77942,3597.70170567,7270000.0,26000.0,0.0035763411
KRW-BTC,2018-10-25,2018-10-25T09:00:00,7296000.0,7300000.0,7229000.0,7272000.0,1540511997431,21305653482.14609,2934.43637646,7296000.0,-24000.0,-0.0032894737
KRW-BTC,2018-10-26,2018-10-26T09:00:00,7272000.0,7309000.0,7241000.0,7276000.0,1540598399042,17476211741.25722,2404.52146255,7272000.0,4000.0,0.000550055
KRW-BTC,2018-10-27,2018-10-27T09:00:00,7276000.0,7291000.0,7250000.0,7284000.0,1540684799823,11870598183.71014,1632.07550396,7276000.0,8000.0,0.0010995052
KRW-BTC,2018-10-28,2018-10-28T09:00:00,7284000.0,7290000.0,7241000.0,7258000.0,1540771184215,9933433252.79119,1367.83748212,7284000.0,-26000.0,-0.0035694673
KRW-BTC,2018-10-29,2018-10-29T09:00:00,7259000.0,7264000.0,7057000.0,7097000.0,1540857598159,26967898391.85129,3760.90731634,7258000.0,-161000.0,-0.0221824194
KRW-BTC,2018-10-30,2018-10-30T09:00:00,7097000.0,7162000.0,7094000.0,7140000.0,1540943985976,16632386526.8971,2329.37978247,7097000.0,43000.0,0.0060588981
KRW-BTC,2018-10-31,2018-10-31T09:00:00,7139000.0,7200000.0,7062000.0,7162000.0,1541030395761,20818160095.02155,2918.68446747,7140000.0,22000.0,0.0030812325
KRW-BTC,2018-11-01,2018-11-01T09:00:00,7162000.0,7200000.0,7141000.0,7186000.0,1541116800112,13757575371.45541,1920.59318498,7162000.0,24000.0,0.0033510193
KRW-BTC,2018-11-02,2018-11-02T09:00:00,7186000.0,7221000.0,7161000.0,7179000.0,1541203200035,19075966861.85672,2653.27837824,7186000.0,-7000.0,-0.0009741163
KRW-BTC,2018-11-03,2018-11-03T09:00:00,7179000.0,7185000.0,7100000.0,7150000.0,1541289592524,11320699649.12161,1584.16259136,7179000.0,-29000.0,-0.0040395598
KRW-BTC,2018-11-04,2018-11-04T09:00:00,7145000.0,7270000.0,7125000.0,7213000.0,1541375988821,19852502555.39935,2763.64095353,7150000.0,63000.0,0.0088111888
KRW-BTC,2018-11-05,2018-11-05T09:00:00,7214000.0,7246000.0,7187000.0,7198000.0,1541462398583,20074802894.18236,2781.27420558,7213000.0,-15000.0,-0.0020795785
KRW-BTC,2018-11-06,2018-11-06T09:00:00,7198000.0,7256000.0,7186000.0,7231000.0,1541548799004,25372867294.3267,3516.59860154,7198000.0,33000.0,0.0045846068
KRW-BTC,2018-11-07,2018-11-07T09:00:00,7237000.0,7348000.0,7219000.0,7310000.0,1541635199241,29774252935.91645,4075.20654325,7231000.0,79000.0,0.0109251832
KRW-BTC,2018-11-08,2018-11-08T09:00:00,7312000.0,7342000.0,7245000.0,7282000.0,1541721594642,24173143921.94452,3316.39523463,7310000.0,-28000.0,-0.0038303694
KRW-BTC,2018-11-09,2018-11-09T09:00:00,7282000.0,7307000.0,7203000.0,7243000.0,1541807996890,22810221463.54516,3141.94399954,7282000.0,-39000.0,-0.0053556715
KRW-BTC,2018-11-10,2018-11-10T09:00:00,7243000.0,7275000.0,7228000.0,7237000.0,1541894363926,11871056469.039,1636.97140048,7243000.0,-6000.0,-0.000828386
KRW-BTC,2018-11-11,2018-11-11T09:00:00,7237000.0,7260000.0,7180000.0,7253000.0,1541980796644,13153925980.66303,1818.84842381,7237000.0,16000.0,0.0022108609
KRW-BTC,2018-11-12,2018-11-12T09:00:00,7253000.0,7284000.0,7234000.0,7249000.0,1542067197238,18145683552.6984,2501.92493132,7253000.0,-4000.0,-0.0005514959
KRW-BTC,2018-11-13,2018-11-13T09:00:00,7249000.0,7270000.0,7203000.0,7248000.0,1542153599418,21358444564.34167,2949.09619474,7249000.0,-1000.0,-0.0001379501
KRW-BTC,2018-11-14,2018-11-14T09:00:00,7248000.0,7270000.0,6514000.0,6782000.0,1542239999724,64821926065.1521,9333.25109232,7248000.0,-466000.0,-0.0642935982
KRW-BTC,2018-11-15,2018-11-15T09:00:00,6782000.0,6811000.0,6253000.0,6529000.0,1542326399390,60814427908.219,9344.82551128,6782000.0,-253000.0,-0.0373046299
KRW-BTC,2018-11-16,2018-11-16T09:00:00,6529000.0,6580000.0,6350000.0,6425000.0,1542412788110,31772507435.98348,4920.30398166,6529000.0,-104000.0,-0.0159289325
KRW-BTC,2018-11-17,2018-11-17T09:00:00,6426000.0,6452000.0,6344000.0,6385000.0,1542499196773,18237270244.63476,2858.37777974,6425000.0,-40000.0,-0.0062256809
KRW-BTC,2018-11-18,2018-11-18T09:00:00,6383000.0,6494000.0,6363000.0,6431000.0,1542585594369,14958107586.57964,2331.37096303,6385000.0,46000.0,0.0072043853
KRW-BTC,2018-11-19,2018-11-19T09:00:00,6431000.0,6436000.0,5563000.0,5618000.0,1542672000313,60747307730.39638,10146.07679702,6431000.0,-813000.0,-0.1264189084
KRW-BTC,2018-11-20,2018-11-20T09:00:00,5618000.0,5762000.0,4935000.0,5177000.0,1542758399221,95754967134.07922,17978.21071906,5618000.0,-441000.0,-0.078497686
KRW-BTC,2018-11-21,2018-11-21T09:00:00,5177000.0,5414000.0,5016000.0,5274000.0,1542844710691,44497249129.77502,8532.49327465,5177000.0,97000.0,0.0187367201
KRW-BTC,2018-11-22,2018-11-22T09:00:00,5274000.0,5361000.0,4950000.0,4965000.0,1542931200082,25948518440.63089,5004.26901548,5274000.0,-309000.0,-0.058589306
KRW-BTC,2018-11-23,2018-11-23T09:00:00,4965000.0,5071000.0,4782000.0,5013000.0,1543017597649,45285118699.70518,9163.96074326,4965000.0,48000.0,0.0096676737
KRW-BTC,2018-11-24,2018-11-24T09:00:00,5013000.0,5112000.0,4411000.0,4492000.0,1543103999117,42650526651.76355,8851.92005334,5013000.0,-521000.0,-0.1039297826
KRW-BTC,2018-11-25,2018-11-25T09:00:00,4492000.0,4766000.0,4126000.0,4616000.0,1543190399519,65554014148.7015,14846.61807208,4492000.0,124000.0,0.0276046305
KRW-BTC,2018-11-26,2018-11-26T09:00:00,4616000.0,4747000.0,4177000.0,4371000.0,1543276798742,65903686544.80377,14659.13232924,4616000.0,-245000.0,-0.0530762565
KRW-BTC,2018-11-27,2018-11-27T09:00:00,4365000.0,4458000.0,4162000.0,4380000.0,1543363200139,43205370531.18933,10023.86956673,4371000.0,9000.0,0.0020590254
KRW-BTC,2018-11-28,2018-11-28T09:00:00,4380000.0,4932000.0,4369000.0,4800000.0,1543449597404,70403454469.41722,15135.99871579,4380000.0,420000.0,0.095890411
KRW-BTC,2018-11-29,2018-11-29T09:00:00,4795000.0,5030000.0,4661000.0,4840000.0,1543536000022,65577051421.08243,13588.75645203,4800000.0,40000.0,0.0083333333
KRW-BTC,2018-11-30,2018-11-30T09:00:00,4841000.0,4888000.0,4440000.0,4565000.0,1543622399999,53038246796.24296,11389.14325328,4840000.0,-275000.0,-0.0568181818
KRW-BTC,2018-12-01,2018-12-01T09:00:00,4565000.0,4834000.0,4476000.0,4721000.0,1543708798263,32588352828.91493,6990.42801181,4565000.0,156000.0,0.0341730559
KRW-BTC,2018-12-02,2018-12-02T09:00:00,4720000.0,4852000.0,4614000.0,4685000.0,1543795197901,32924426895.48919,6984.37158641,4721000.0,-36000.0,-0.0076255031
KRW-BTC,2018-12-03,2018-12-03T09:00:00,4699000.0,4728000.0,4330000.0,4387000.0,1543881598557,40003959996.6923,8886.50699993,4685000.0,-298000.0,-0.0636072572
KRW-BTC,2018-12-04,2018-12-04T09:00:00,4393000.0,4592000.0,4280000.0,4457000.0,1543967998403,43474749999.14644,9755.04505869,4387000.0,70000.0,0.0159562343
KRW-BTC,2018-12-05,2018-12-05T09:00:00,4456000.0,4472000.0,4232000.0,4262000.0,1544054399122,36235565227.07808,8325.80342723,4457000.0,-195000.0,-0.0437514023
KRW-BTC,2018-12-06,2018-12-06T09:00:00,4262000.0,4391000.0,3950000.0,3965000.0,1544140799358,59748180327.29378,14125.61843122,4262000.0,-297000.0,-0.0696855936
KRW-BTC,2018-12-07,2018-12-07T09:00:00,3962000.0,4005000.0,3666000.0,3868000.0,1544227196148,59708370844.57996,15549.85391268,3965000.0,-97000.0,-0.0244640605
KRW-BTC,2018-12-08,2018-12-08T09:00:00,3868000.0,3953000.0,3714000.0,3875000.0,1544313594259,29612071269.05155,7681.09933383,3868000.0,7000.0,0.0018097208
KRW-BTC,2018-12-09,2018-12-09T09:00:00,3877000.0,4120000.0,3832000.0,4013000.0,1544399999851,25604546302.7552,6483.95165173,3875000.0,138000.0,0.0356129032
KRW-BTC,2018-12-10,2018-12-10T09:00:00,4013000.0,4075000.0,3838000.0,3895000.0,1544486394403,23883074170.01762,6046.32716932,4013000.0,-118000.0,-0.0294044356
KRW-BTC,2018-12-11,2018-12-11T09:00:00,3893000.0,3924000.0,3764000.0,3822000.0,1544572799695,25692198381.7646,6669.04649885,3895000.0,-73000.0,-0.0187419769
KRW-BTC,2018-12-12,2018-12-12T09:00:00,3822000.0,3929000.0,3792000.0,3888000.0,1544659199447,21805254970.16061,5659.62569846,3822000.0,66000.0,0.0172684458
KRW-BTC,2018-12-13,2018-12-13T09:00:00,3889000.0,3900000.0,3693000.0,3721000.0,1544745592303,20265170914.68919,5314.52909104,3888000.0,-167000.0,-0.0429526749
KRW-BTC,2018-12-14,2018-12-14T09:00:00,3721000.0,3777000.0,3595000.0,3642000.0,1544831987350,21793982877.2374,5889.21194184,3721000.0,-79000.0,-0.0212308519
KRW-BTC,2018-12-15,2018-12-15T09:00:00,3641000.0,3685000.0,3562000.0,3619000.0,1544918398079,14632832607.60874,4034.72846031,3642000.0,-23000.0,-0.0063152114
KRW-BTC,2018-12-16,2018-12-16T09:00:00,3620000.0,3700000.0,3612000.0,3637000.0,1545004799812,12974785983.73166,3542.84499551,3619000.0,18000.0,0.0049737497
KRW-BTC,2018-12-17,2018-12-17T09:00:00,3636000.0,3973000.0,3625000.0,3923000.0,1545091192107,34536634668.69621,9103.62714974,3637000.0,286000.0,0.0786362387
KRW-BTC,2018-12-18,2018-12-18T09:00:00,3921000.0,4110000.0,3848000.0,4088000.0,1545177599320,30304504784.57611,7666.87337544,3923000.0,165000.0,0.0420596482
KRW-BTC,2018-12-19,2018-12-19T09:00:00,4092000.0,4400000.0,4054000.0,4124000.0,1545263999267,51926147648.98292,12333.94328952,4088000.0,36000.0,0.0088062622
KRW-BTC,2018-12-20,2018-12-20T09:00:00,4127000.0,4637000.0,4090000.0,4552000.0,1545350399913,72750405678.29314,16481.71245495,4124000.0,428000.0,0.1037827352
KRW-BTC,2018-12-21,2018-12-21T09:00:00,4552000.0,4733000.0,4243000.0,4333000.0,1545436800094,75652109472.71754,16822.18191833,4552000.0,-219000.0,-0.0481107206
KRW-BTC,2018-12-22,2018-12-22T09:00:00,4333000.0,4494000.0,4272000.0,4464000.0,1545523198226,30486695427.30693,7007.24216643,4333000.0,131000.0,0.0302330949
KRW-BTC,2018-12-23,2018-12-23T09:00:00,4465000.0,4549000.0,4369000.0,4439000.0,1545609599920,33389627461.62296,7458.50412788,4464000.0,-25000.0,-0.0056003584
KRW-BTC,2018-12-24,2018-12-24T09:00:00,4436000.0,4700000.0,4425000.0,4539000.0,1545695995050,50759889673.59508,11018.72955822,4439000.0,100000.0,0.0225275963
KRW-BTC,2018-12-25,2018-12-25T09:00:00,4537000.0,4553000.0,4138000.0,4243000.0,1545782399307,36742695644.63038,8603.02466497,4539000.0,-296000.0,-0.0652126019
KRW-BTC,2018-12-26,2018-12-26T09:00:00,4243000.0,4349000.0,4157000.0,4293000.0,1545868793176,33844677004.27892,7965.54551542,4243000.0,50000.0,0.011784115
KRW-BTC,2018-12-27,2018-12-27T09:00:00,4292000.0,4334000.0,4062000.0,4124000.0,1545955192787,26872111965.80108,6387.12492085,4293000.0,-169000.0,-0.0393664104
KRW-BTC,2018-12-28,2018-12-28T09:00:00,4127000.0,4380000.0,4043000.0,4338000.0,1546041596250,37782469290.68442,9044.90073346,4124000.0,214000.0,0.0518913676
KRW-BTC,2018-12-29,2018-12-29T09:00:00,4338000.0,4388000.0,4166000.0,4200000.0,1546127999742,22620577738.75656,5249.20699964,4338000.0,-138000.0,-0.0318118949
KRW-BTC,2018-12-30,2018-12-30T09:00:00,4190000.0,4335000.0,4153000.0,4291000.0,1546214399341,20494140204.29936,4820.06273912,4200000.0,91000.0,0.0216666667
KRW-BTC,2018-12-31,2018-12-31T09:00:00,4294000.0,4322000.0,4129000.0,4200000.0,1546300740000,18279938719.71038,4319.65438521,4291000.0,-91000.0,-0.0212071778
